,Unnamed: 0.2,Unnamed: 0.1,Epoch,accuracy,programme,libelle,id
407,407.0,407.0,8,0.2292593866586685,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
408,408.0,408.0,9,0.2528164088726043,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
409,409.0,409.0,10,0.275608479976654,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
410,410.0,410.0,11,0.297983318567276,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
411,411.0,411.0,12,0.3201842904090881,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
412,412.0,412.0,13,0.3386822044849396,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
413,413.0,413.0,14,0.3573192059993744,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
414,414.0,414.0,15,0.3811369836330414,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
415,415.0,415.0,16,0.4024513065814972,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
416,416.0,416.0,17,0.4272600710391998,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
417,417.0,417.0,18,0.4528685808181762,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
418,418.0,418.0,19,0.4789116680622101,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
419,419.0,419.0,20,0.5096140503883362,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
420,420.0,420.0,21,0.533605694770813,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
421,421.0,421.0,22,0.5646209716796875,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
422,422.0,422.0,23,0.5946105718612671,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
423,423.0,423.0,24,0.6239742636680603,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
424,424.0,424.0,25,0.6503998637199402,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
425,425.0,425.0,26,0.6787726283073425,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
426,426.0,426.0,27,0.7057023644447327,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
427,427.0,427.0,28,0.7289811968803406,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
428,428.0,428.0,29,0.748104989528656,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
429,429.0,429.0,30,0.7707579731941223,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
430,430.0,430.0,31,0.7846661806106567,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
431,431.0,431.0,32,0.7969923615455627,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
432,432.0,432.0,33,0.812534749507904,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
433,433.0,433.0,34,0.8199408650398254,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
434,434.0,434.0,35,0.8307892680168152,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
435,435.0,435.0,36,0.8369958400726318,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
436,436.0,436.0,37,0.843567430973053,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
437,437.0,437.0,38,0.849391520023346,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
438,438.0,438.0,39,0.8482093214988708,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
439,439.0,439.0,40,0.8506606221199036,Model_img_reseau_RGB_personnalise_Gener_L1,modele perso RGB max 4000 Generation l1=0.001 DR10,CNN07
440,440.0,440.0,1,0.0643925592303276,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
441,441.0,441.0,2,0.0822778865694999,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
442,442.0,442.0,3,0.1003250628709793,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
443,443.0,443.0,4,0.1300125420093536,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
444,444.0,444.0,5,0.1680357158184051,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
445,445.0,445.0,6,0.1963339149951934,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
446,446.0,446.0,7,0.2213814556598663,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
447,447.0,447.0,8,0.2465773820877075,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
448,448.0,448.0,9,0.265137106180191,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
449,449.0,449.0,10,0.2826852202415466,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
450,450.0,450.0,11,0.3005975186824798,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
451,451.0,451.0,12,0.3153805732727051,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
452,452.0,452.0,13,0.3325375318527221,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
453,453.0,453.0,14,0.3483456671237945,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
454,454.0,454.0,15,0.3618878126144409,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
455,455.0,455.0,16,0.37990802526474,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
456,456.0,456.0,17,0.3942863941192627,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
457,457.0,457.0,18,0.4097034037113189,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
458,458.0,458.0,19,0.4256059527397156,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
459,459.0,459.0,20,0.4424391984939575,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
460,460.0,460.0,21,0.4597984850406647,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
461,461.0,461.0,22,0.4761866331100464,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
462,462.0,462.0,23,0.4936942756175995,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
463,463.0,463.0,24,0.5105544924736023,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
464,464.0,464.0,25,0.5317309498786926,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
465,465.0,465.0,26,0.5484158396720886,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
466,466.0,466.0,27,0.5653974413871765,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
467,467.0,467.0,28,0.5830804109573364,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
468,468.0,468.0,29,0.6009792685508728,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
469,469.0,469.0,30,0.6182441115379333,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
470,470.0,470.0,31,0.6353066563606262,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
471,471.0,471.0,32,0.6525850296020508,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
472,472.0,472.0,33,0.6695935726165771,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
473,473.0,473.0,34,0.685806393623352,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
474,474.0,474.0,35,0.7004950046539307,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
475,475.0,475.0,36,0.7170989513397217,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
476,476.0,476.0,37,0.7293597459793091,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
477,477.0,477.0,38,0.7417688369750977,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
478,478.0,478.0,39,0.7567542195320129,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
479,479.0,479.0,40,0.7687182426452637,Model_img_reseau_RGB_personnalise_Gener_L2,modele perso RGB max 5000 Generation l1=0.01 DR10,CNN08
480,480.0,480.0,1,0.2966680526733398,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
481,481.0,481.0,2,0.4297686815261841,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
482,482.0,482.0,3,0.4742668271064758,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
483,483.0,483.0,4,0.5064587593078613,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
484,484.0,484.0,5,0.5292239785194397,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
485,485.0,485.0,6,0.550739586353302,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
486,486.0,486.0,7,0.5695793032646179,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
487,487.0,487.0,8,0.5862185955047607,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
488,488.0,488.0,9,0.5983346700668335,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
489,489.0,489.0,10,0.6144985556602478,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
490,490.0,490.0,11,0.6249439716339111,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
491,491.0,491.0,12,0.636897087097168,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
492,492.0,492.0,13,0.6485241651535034,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
493,493.0,493.0,14,0.6572988629341125,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
494,494.0,494.0,15,0.6696051359176636,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
495,495.0,495.0,16,0.6769263744354248,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
496,496.0,496.0,17,0.6862443685531616,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
497,497.0,497.0,18,0.6938645243644714,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
498,498.0,498.0,19,0.7013623714447021,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
499,499.0,499.0,20,0.7121201753616333,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
500,500.0,500.0,21,0.7260020971298218,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
501,501.0,501.0,22,0.7299683094024658,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
502,502.0,502.0,23,0.7398160696029663,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
503,503.0,503.0,24,0.7438774108886719,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
504,504.0,504.0,25,0.7454258799552917,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
505,505.0,505.0,26,0.7539153099060059,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
506,506.0,506.0,27,0.7564960718154907,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
507,507.0,507.0,28,0.7588866949081421,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
508,508.0,508.0,29,0.7610464096069336,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
509,509.0,509.0,30,0.7672674655914307,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
510,510.0,510.0,31,0.7675391435623169,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
511,511.0,511.0,32,0.7707175612449646,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
512,512.0,512.0,33,0.7715461254119873,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
513,513.0,513.0,34,0.7738552689552307,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
514,514.0,514.0,35,0.7745479941368103,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
515,515.0,515.0,36,0.7748196721076965,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
516,516.0,516.0,37,0.7741405367851257,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
517,517.0,517.0,38,0.7736651301383972,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
518,518.0,518.0,39,0.7765990495681763,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
519,519.0,519.0,40,0.7767212986946106,Model_Img_Reseau_RGB_VGG16_V01,VGG16 Adam 4000-2000 SIZE400 DeFreeze  DR50-CC1024-NORM-CC1024-40,CNN10
520,520.0,520.0,1,0.4119386970996856,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
521,521.0,521.0,2,0.5110352635383606,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
522,522.0,522.0,3,0.5502107739448547,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
523,523.0,523.0,4,0.5744361877441406,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
524,524.0,524.0,5,0.5927591323852539,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
525,525.0,525.0,6,0.6095027923583984,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
526,526.0,526.0,7,0.6236632466316223,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
527,527.0,527.0,8,0.6350264549255371,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
528,528.0,528.0,9,0.6462022066116333,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
529,529.0,529.0,10,0.6556246876716614,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
530,530.0,530.0,11,0.6674295663833618,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
531,531.0,531.0,12,0.6724352240562439,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
532,532.0,532.0,13,0.6814026832580566,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
533,533.0,533.0,14,0.6899685263633728,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
534,534.0,534.0,15,0.696807861328125,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
535,535.0,535.0,16,0.703901469707489,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
536,536.0,536.0,17,0.7120926380157471,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
537,537.0,537.0,18,0.7172187566757202,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
538,538.0,538.0,19,0.7223984599113464,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
539,539.0,539.0,20,0.7302951216697693,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
540,540.0,540.0,21,0.7330522537231445,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
541,541.0,541.0,22,0.7480425834655762,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
542,542.0,542.0,23,0.754560649394989,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
543,543.0,543.0,24,0.7585357427597046,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
544,544.0,544.0,25,0.7620424032211304,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
545,545.0,545.0,26,0.7699123024940491,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
546,546.0,546.0,27,0.7724018096923828,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
547,547.0,547.0,28,0.7747440338134766,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
548,548.0,548.0,29,0.7777286767959595,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
549,549.0,549.0,30,0.7834303379058838,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
550,550.0,550.0,31,0.7866960763931274,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
551,551.0,551.0,32,0.7917152047157288,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
552,552.0,552.0,33,0.7937897443771362,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
553,553.0,553.0,34,0.7969751358032227,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
554,554.0,554.0,35,0.7981529831886292,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
555,555.0,555.0,36,0.8042293787002563,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
556,556.0,556.0,37,0.8037475943565369,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
557,557.0,557.0,38,0.8027704954147339,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
558,558.0,558.0,39,0.8091012239456177,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
559,559.0,559.0,40,0.8082312941551208,Model_Img_Reseau_EfficientNetB1_V01,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze DR50-CC1024-NORM-CC1024-DR40-BATCH16,CNN01
560,560.0,560.0,1,0.4058890342712402,Model_Img_Reseau_RGB_EfficientNetB1_V02,EfficientNetB1 Adam 4000-2000 SIZE400 DeFreeze  POOL-DR40-CC1024-NORM-CC1024-DR40- BATCH16,CNN02
